Player,Team,year,Role,Player Origin,Amount,runs,balls_faced,wickets,balls_bowled,runs_conceded,economy,performance,expected_performance,value_residual,z,price_type
Praveen Kumar,Sunrisers Hyderabad,2015,Bowler,Indian,22000000.0,17.0,25.0,7.0,230.0,329.0,8.582608695652173,-0.7343161006125407,0.2762008271958152,-1.010516927808356,-0.8373337928116465,Auction
Praveen Kumar,Gujarat Lions,2016,Bowler,Indian,35000000.0,24.0,27.0,9.0,319.0,401.0,7.542319749216301,-0.0829798636511998,0.4312401698227539,-0.5142200334739537,-0.4260926255855216,Auction
Pravin Tambe,Rajasthan Royals,2014,Bowler,Indian,1000000.0,5.0,9.0,15.0,304.0,356.0,7.026315789473685,1.0487174185976218,-0.7559495100133775,1.8046669286109993,1.4953817818499475,Auction
Pravin Tambe,Gujarat Lions,2016,Bowler,Indian,2000000.0,7.0,19.0,5.0,97.0,143.0,8.845360824742267,-1.1107293516419894,-0.5244961712301279,-0.5862331804118615,-0.48576410638752987,Auction
Prithvi Shaw,Delhi Daredevils,2018,Batsman,Indian,12000000.0,245.0,165.0,0.0,0.0,0.0,,1.1729698328850942,0.07380203019128206,1.099167802693812,0.9107916154974118,Auction
Priyam Garg,Sunrisers Hyderabad,2020,Batsman,Indian,19000000.0,133.0,116.0,0.0,0.0,0.0,,0.3303410587363409,0.22724749588236737,0.10309356285397353,0.08542531215801186,Auction
Priyam Garg,Sunrisers Hyderabad,2022,Batsman,Indian,2000000.0,46.0,33.0,0.0,0.0,0.0,,-0.32420093546849427,-0.5244961712301279,0.20029523576163366,0.16596849080612233,Auction
Rahul Ajay Tripathi,Rising Pune Supergiant,2017,All-Rounder,Indian,1000000.0,391.0,275.0,0.0,6.0,12.0,12.0,2.271396627757576,-0.7559495100133775,3.0273461377709534,2.508517328048349,Auction
Rahul Chahar,Rising Pune Supergiant,2017,Bowler,Indian,1000000.0,3.0,2.0,2.0,46.0,58.0,7.565217391304348,-1.3959885256327191,-0.7559495100133775,-0.6400390156193416,-0.5303486579470879,Auction
Rahul Sharma,Chennai Super Kings,2015,Bowler,Indian,3000000.0,482.0,339.0,0.0,0.0,0.0,,2.956032506753438,-0.3891046473752171,3.345137154128655,2.7718450860755035,Auction
Rahul Tewatia,Rajasthan Royals,2014,All-Rounder,Indian,1000000.0,16.0,13.0,2.0,55.0,59.0,6.4363636363636365,-1.2147362085547906,-0.7559495100133775,-0.4587866985414131,-0.38015949640189506,Auction
Rahul Tewatia,Kings XI Punjab,2017,All-Rounder,Indian,2500000.0,19.0,11.0,3.0,55.0,49.0,5.345454545454546,-0.86556470719322,-0.4499848388203169,-0.41557986837290306,-0.3443574845950939,Auction
Rahul Tewatia,Delhi Daredevils,2018,All-Rounder,Indian,30000000.0,50.0,47.0,6.0,134.0,173.0,7.746268656716419,-0.42687992047164736,0.3797667013843409,-0.8066466218559882,-0.6684029299759262,Auction
Rahul Tewatia,Gujarat Titans,2022,All-Rounder,Indian,90000000.0,217.0,156.0,0.0,36.0,76.0,12.666666666666666,0.9623126393479059,0.7466115640225013,0.2157010753254046,0.17873406624418814,Auction
Rahul Tripathi,Rajasthan Royals,2018,Batsman,Indian,34000000.0,226.0,173.0,0.0,0.0,0.0,,1.0300238801277164,0.4215607505297303,0.6084631295979861,0.5041842705171888,Auction
Rahul Tripathi,Kolkata Knight Riders,2020,Batsman,Indian,6000000.0,230.0,186.0,0.0,0.0,0.0,,1.0601177649187432,-0.15765130859196752,1.2177690735107107,1.009066913211404,Auction
Rahul Tripathi,Sunrisers Hyderabad,2022,Batsman,Indian,85000000.0,413.0,271.0,0.0,0.0,0.0,,2.436912994108224,0.7275254217227909,1.7093875723854333,1.4164314718358084,Auction
Rajagopal Sathish,Kolkata Knight Riders,2016,All-Rounder,Indian,2000000.0,24.0,24.0,1.0,38.0,59.0,9.31578947368421,-1.4666127011970937,-0.5244961712301279,-0.9421165299669658,-0.7806559055064091,Auction
Rajat Bhatia,Rajasthan Royals,2014,All-Rounder,Indian,17000000.0,67.0,55.0,12.0,232.0,283.0,7.31896551724138,0.8338755630508163,0.19010741174647983,0.6437681513043365,0.5334386916131236,Auction
Rajat Bhatia,Rising Pune Supergiant,2016,All-Rounder,Indian,6000000.0,34.0,20.0,6.0,208.0,244.0,7.038461538461539,-0.3902877854213051,-0.15765130859196752,-0.23263647682933758,-0.19276706617109768,Auction
Rajat Patidar,Royal Challengers Bangalore,2021,Batsman,Indian,2000000.0,71.0,65.0,0.0,0.0,0.0,,-0.13611415552457615,-0.5244961712301279,0.38838201570555175,0.3218208199400275,Auction
Ravi Bishnoi,Kings XI Punjab,2020,Bowler,Indian,20000000.0,7.0,12.0,12.0,318.0,376.0,7.09433962264151,0.4820961401594491,0.24437517752943094,0.23772096263001818,0.19698016905222923,Auction
Ravi Bopara,Sunrisers Hyderabad,2015,All-Rounder,Indian,10000000.0,145.0,121.0,6.0,123.0,160.0,7.804878048780488,0.2748522628697354,0.012921838746182246,0.26193042412355316,0.2170405952128028,Auction
Ravi Rampaul,Royal Challengers Bangalore,2013,Bowler,Overseas,21750000.0,38.0,39.0,15.0,241.0,272.0,6.771784232365146,1.4381081899836383,0.2723845961261331,1.1657235938575052,0.9659410261753141,Auction
Ravi Rampaul,Royal Challengers Bangalore,2014,Bowler,Overseas,9000000.0,13.0,13.0,1.0,37.0,37.0,6.0,-1.4268158952975682,-0.022259784737057586,-1.4045561105605107,-1.1638422503452117,Auction
Ricky Ponting,Mumbai Indians,2013,Batsman,Overseas,30000000.0,52.0,76.0,0.0,0.0,0.0,,-0.27906010828195393,0.3797667013843409,-0.6588268096662948,-0.5459165860193259,Auction
Riley Meredith,Punjab Kings,2021,Bowler,Overseas,80000000.0,0.0,0.0,4.0,108.0,169.0,9.38888888888889,-1.3603497833077607,0.7072818550959292,-2.06763163840369,-1.7132794060925032,Auction
Riley Meredith,Mumbai Indians,2022,Bowler,Overseas,10000000.0,0.0,1.0,8.0,181.0,236.0,7.823204419889502,-0.5113579094066266,0.012921838746182246,-0.5242797481528089,-0.43442829895708757,Auction
Rishabh Pant,Delhi Daredevils,2016,Wicket Keeper,Indian,19000000.0,198.0,155.0,0.0,0.0,0.0,,0.819366686590528,0.22724749588236737,0.5921191907081607,0.4906413679061653,Auction
Rishi Dhawan,Kings XI Punjab,2014,All-Rounder,Indian,30000000.0,82.0,75.0,13.0,294.0,365.0,7.448979591836735,1.0572725788830128,0.3797667013843409,0.677505877498672,0.5613944214556833,Auction
Rishi Dhawan,Punjab Kings,2022,All-Rounder,Indian,5500000.0,37.0,41.0,6.0,119.0,156.0,7.865546218487395,-0.5511367741676865,-0.186705850370684,-0.3644309237970025,-0.30197448379476094,Auction
Shikhar Dhawan,Punjab Kings,2022,Batsman,Indian,82500000.0,460.0,395.0,0.0,0.0,0.0,,2.79051614040279,0.7175570222437857,2.0729591181590044,1.7176938584454393,Auction
Riyan Parag,Rajasthan Royals,2019,All-Rounder,Indian,2000000.0,160.0,133.0,2.0,84.0,121.0,8.642857142857142,-0.29446489461936876,-0.5244961712301279,0.23003127661075917,0.1906083470838416,Auction
Riyan Parag,Rajasthan Royals,2022,All-Rounder,Indian,38000000.0,183.0,136.0,1.0,26.0,59.0,13.615384615384617,-0.3695919623857954,0.45870083466561606,-0.8282927970514115,-0.6863393677311644,Auction
Robin Uthappa,Kolkata Knight Riders,2014,Batsman,Indian,50000000.0,660.0,485.0,0.0,0.0,0.0,,4.295210379954136,0.5503398487224915,3.744870531231644,3.103071862740181,Auction
Robin Uthappa,Kolkata Knight Riders,2018,Batsman,Indian,64000000.0,351.0,274.0,0.0,0.0,0.0,,1.9704577798473069,0.6327705226861191,1.3376872571611877,1.1084334302680887,Auction
Robin Uthappa,Rajasthan Royals,2020,Batsman,Indian,30000000.0,196.0,170.0,0.0,0.0,0.0,,0.8043197441950146,0.3797667013843409,0.42455304281067374,0.35179282979196796,Auction
Robin Uthappa,Chennai Super Kings,2022,Batsman,Indian,20000000.0,230.0,181.0,0.0,0.0,0.0,,1.0601177649187432,0.24437517752943094,0.8157425873893123,0.6759400222400029,Auction
Romario Shepherd,Sunrisers Hyderabad,2022,All-Rounder,Overseas,77500000.0,58.0,43.0,3.0,57.0,98.0,10.31578947368421,-1.1232754025627585,0.6966804382063803,-1.8199558407691387,-1.5080504689872363,Auction
Rovman Powell,Delhi Capitals,2022,Batsman,Overseas,28000000.0,250.0,174.0,0.0,7.0,17.0,14.571428571428571,1.2105871888738777,0.3567288374129438,0.8538583514609339,0.7075234786054738,Auction
Ryan McLaren,Kolkata Knight Riders,2013,Bowler,Overseas,3750000.0,3.0,6.0,3.0,46.0,94.0,12.26086956521739,-1.7238167779820062,-0.314593314965407,-1.4092234630165992,-1.1677097085014265,Auction
Sachin Baby,Royal Challengers Bangalore,2016,Batsman,Indian,1000000.0,119.0,82.0,2.0,10.0,8.0,4.8,-0.31885530934573647,-0.7559495100133775,0.43709420066764104,0.3621846747830254,Auction
Sachin Rana,Royal Challengers Bangalore,2014,Bowler,Indian,2000000.0,73.0,66.0,0.0,12.0,16.0,8.0,-0.12106721312906268,-0.5244961712301279,0.40342895810106527,0.33428900627073993,Auction
Sam Billings,Delhi Daredevils,2016,Wicket Keeper,Overseas,3000000.0,88.0,66.0,0.0,0.0,0.0,,-0.008215145162711792,-0.3891046473752171,0.38088950221250534,0.3156123789251583,Auction
Sam Billings,Chennai Super Kings,2018,Wicket Keeper,Overseas,10000000.0,108.0,78.0,0.0,0.0,0.0,,0.14225427879242272,0.012921838746182246,0.12933244004624048,0.10716735126088044,Auction
Sam Billings,Kolkata Knight Riders,2022,Wicket Keeper,Overseas,20000000.0,169.0,143.0,0.0,0.0,0.0,,0.601186021855583,0.24437517752943094,0.35681084432615207,0.2956603391532744,Auction
Sam Curran,Kings XI Punjab,2019,All-Rounder,Overseas,72000000.0,95.0,55.0,10.0,207.0,323.0,9.36231884057971,-0.05674334400456033,0.6721002316126912,-0.7288435756172515,-0.603933827077596,Auction
Sam Curran,Chennai Super Kings,2020,All-Rounder,Overseas,55000000.0,186.0,145.0,13.0,265.0,344.0,7.788679245283019,1.6764901522233733,0.5821654983888758,1.0943246538344975,0.9067784890549715,Auction
Tom Curran,Rajasthan Royals,2020,All-Rounder,Overseas,10000000.0,83.0,63.0,3.0,116.0,208.0,10.758620689655173,-0.9842911141365139,0.012921838746182246,-0.9972129528826962,-0.8263098629026897,Auction
Samuel Badree,Chennai Super Kings,2014,Bowler,Overseas,3000000.0,0.0,0.0,2.0,87.0,97.0,6.689655172413793,-1.3538355790596661,-0.3891046473752171,-0.964730931684449,-0.7993946344095805,Auction
Sandeep Lamichhane,Delhi Daredevils,2018,Bowler,Overseas,2000000.0,0.0,0.0,5.0,73.0,82.0,6.739726027397261,-0.7742615117643367,-0.5244961712301279,-0.24976534053420874,-0.20696037260452893,Auction
Sanju Samson,Delhi Daredevils,2016,Wicket Keeper,Indian,42000000.0,291.0,265.0,0.0,0.0,0.0,,1.5190495079819035,0.49212036126785375,1.0269291467140498,0.8509332735591543,Auction
Sanju Samson,Rajasthan Royals,2018,Wicket Keeper,Indian,80000000.0,441.0,325.0,0.0,0.0,0.0,,2.6475701876454125,0.7072818550959292,1.9402883325494833,1.6077602897414927,Auction
Sarfaraz Naushad Khan,Royal Challengers Bangalore,2015,Batsman,Indian,5000000.0,111.0,72.0,0.0,0.0,0.0,,0.16482469238569292,-0.21853150003706734,0.38335619242276026,0.3176563259512845,Auction
Zaheer Khan,Delhi Daredevils,2015,Bowler,Indian,40000000.0,0.0,0.0,7.0,155.0,156.0,6.038709677419355,-0.20403924304620208,0.4758285163126805,-0.6798677593588827,-0.5633515222639515,Auction
Sarfaraz Naushad Khan,Kings XI Punjab,2019,All-Rounder,Indian,2500000.0,180.0,145.0,0.0,2.0,6.0,18.0,0.683944205030907,-0.4499848388203169,1.133929043851224,0.9395954495551982,Auction
Saurabh Tiwary,Mumbai Indians,2020,Batsman,Indian,5000000.0,103.0,81.0,0.0,0.0,0.0,,0.10463692280363909,-0.21853150003706734,0.32316842284070646,0.2677835806284349,Auction
Scott Boland,Rising Pune Supergiant,2016,Bowler,Overseas,5000000.0,0.0,0.0,2.0,43.0,54.0,7.534883720930233,-1.4163166119185386,-0.21853150003706734,-1.1977851118814713,-0.9925078176377101,Auction
Shadab Jakati,Gujarat Lions,2016,All-Rounder,Indian,2000000.0,1.0,2.0,2.0,123.0,178.0,8.682926829268293,-1.4936588487016302,-0.5244961712301279,-0.9691626774715023,-0.8030668643411449,Auction
Shahbaz Nadeem,Delhi Daredevils,2014,Bowler,Indian,8500000.0,7.0,20.0,8.0,235.0,311.0,7.940425531914894,-0.4933545138754925,-0.04134592703676887,-0.45200858683872364,-0.37454302247263266,Auction
Shahbaz Nadeem,Delhi Daredevils,2018,Bowler,Indian,32000000.0,6.0,8.0,3.0,92.0,161.0,10.5,-1.534921736358583,0.4013171839028704,-1.9362389202614534,-1.604404868712427,Auction
Shane Watson,Royal Challengers Bangalore,2016,All-Rounder,Overseas,95000000.0,179.0,135.0,20.0,360.0,485.0,8.083333333333334,2.495594714829543,0.7646655058586767,1.7309292089708666,1.4342812868849946,Auction
Shane Watson,Chennai Super Kings,2018,All-Rounder,Overseas,40000000.0,555.0,368.0,6.0,176.0,251.0,8.556818181818182,3.1927205700454087,0.4758285163126805,2.716892053732728,2.2512690934785535,Auction
Shardul Thakur,Chennai Super Kings,2018,Bowler,Indian,26000000.0,15.0,5.0,16.0,295.0,431.0,8.766101694915255,0.27891619258862943,0.3319829564997745,-0.053066763911145065,-0.04397214284606814,Auction
Shardul Thakur,Delhi Capitals,2022,Bowler,Indian,107500000.0,120.0,90.0,15.0,315.0,473.0,9.00952380952381,0.8143954855354684,0.805942255777353,0.008453229758115355,0.007004509019183648,Auction
Shaun Marsh,Kings XI Punjab,2014,Batsman,Overseas,22000000.0,70.0,54.0,0.0,0.0,0.0,,-0.14363762672233285,0.2762008271958152,-0.419838453918148,-0.3478862306145659,Auction
Sheldon Cottrell,Kings XI Punjab,2020,Bowler,Overseas,85000000.0,0.0,2.0,6.0,131.0,176.0,8.061068702290077,-0.8728654810047022,0.7275254217227909,-1.6003909027274932,-1.326114731663564,Auction
Sherfane Rutherford,Delhi Capitals,2019,All-Rounder,Overseas,20000000.0,73.0,55.0,1.0,46.0,59.0,7.695652173913043,-1.0380806716754107,0.24437517752943094,-1.2824558492048417,-1.062667621666824,Auction
Sherfane Rutherford,Royal Challengers Bangalore,2022,All-Rounder,Overseas,10000000.0,33.0,52.0,0.0,0.0,0.0,,-0.42200606103933175,0.012921838746182246,-0.434927899785514,-0.36038963614083513,Auction
Shikhar Dhawan,Sunrisers Hyderabad,2018,Batsman,Indian,52000000.0,497.0,379.0,0.0,0.0,0.0,,3.068884574719789,0.5634362952830232,2.5054482794367656,2.076062708879299,Auction
Shimron Hetmyer,Royal Challengers Bangalore,2019,Batsman,Overseas,42000000.0,90.0,76.0,0.0,0.0,0.0,,0.00683179723280166,0.49212036126785375,-0.4852885640350521,-0.4021194526774433,Auction
Shimron Hetmyer,Delhi Capitals,2020,Batsman,Overseas,77500000.0,185.0,127.0,0.0,0.0,0.0,,0.7215615610196906,0.6966804382063803,0.02488112281331034,0.020616977668911483,Auction
Shimron Hetmyer,Rajasthan Royals,2022,Batsman,Overseas,85000000.0,314.0,221.0,0.0,0.0,0.0,,1.6920893455303083,0.7275254217227909,0.9645639238075174,0.7992562484655439,Auction
Shivam Dube,Royal Challengers Bangalore,2019,All-Rounder,Indian,50000000.0,40.0,33.0,0.0,11.0,8.0,4.363636363636364,-0.36934176265503466,0.5503398487224915,-0.9196816113775261,-0.7620658997806676,Auction
Shivam Dube,Rajasthan Royals,2021,All-Rounder,Indian,44000000.0,230.0,205.0,0.0,31.0,49.0,9.483870967741934,1.0601177649187432,0.5076541659790648,0.5524635989396784,0.4577819806480917,Auction
Shivam Dube,Chennai Super Kings,2022,All-Rounder,Indian,40000000.0,289.0,194.0,0.0,14.0,36.0,15.428571428571427,1.5040025655863902,0.4758285163126805,1.0281740492737097,0.8519648238016839,Auction
Shivam Mavi,Kolkata Knight Riders,2018,All-Rounder,Indian,30000000.0,13.0,15.0,5.0,179.0,270.0,9.050279329608939,-1.1034585178981648,0.3797667013843409,-1.4832252192825057,-1.229028989300853,Auction
Shivam Mavi,Kolkata Knight Riders,2022,All-Rounder,Indian,72500000.0,3.0,8.0,5.0,142.0,227.0,9.591549295774648,-1.2787227029717376,0.6744110822475324,-1.95313378521927,-1.618404279276336,Auction
Shivil Kaushik,Gujarat Lions,2016,Bowler,Indian,1000000.0,0.0,1.0,6.0,142.0,192.0,8.112676056338028,-0.88431024629223,-0.7559495100133775,-0.12836073627885247,-0.10636217880048261,Auction
Shreevats Goswami,Sunrisers Hyderabad,2018,Wicket Keeper,Indian,10000000.0,52.0,42.0,0.0,0.0,0.0,,-0.27906010828195393,0.012921838746182246,-0.2919819470281362,-0.24194186599906717,Auction
Shreyas Gopal,Mumbai Indians,2014,Bowler,Indian,1000000.0,11.0,10.0,6.0,85.0,113.0,7.976470588235294,-0.771346298026426,-0.7559495100133775,-0.015396788013048446,-0.012758075148769202,Auction
Shreyas Gopal,Rajasthan Royals,2018,All-Rounder,Indian,2000000.0,50.0,47.0,11.0,188.0,236.0,7.531914893617022,0.4463815964433085,-0.5244961712301279,0.9708777676734364,0.8044880211216799,Auction
Shreyas Iyer,Delhi Daredevils,2015,Batsman,Indian,26000000.0,439.0,360.0,0.0,0.0,0.0,,2.632523245249899,0.3319829564997745,2.3005402887501245,1.9062720004829738,Auction
Shreyas Iyer,Kolkata Knight Riders,2022,Batsman,Indian,122500000.0,401.0,310.0,0.0,6.0,7.0,7.0,2.3466313397351435,0.8495585008993256,1.4970728388358179,1.240503393620963,Auction
Shubman Gill,Kolkata Knight Riders,2018,Batsman,Indian,18000000.0,203.0,142.0,0.0,0.0,0.0,,0.8569840425793117,0.209193554046192,0.6477904885331197,0.5367716777265272,Auction
Siddarth Kaul,Delhi Daredevils,2014,Bowler,Indian,4500000.0,2.0,2.0,2.0,82.0,126.0,9.219512195121952,-1.5258008714514437,-0.25371312352030717,-1.2720877479311365,-1.0540764132220573,Auction
Siddarth Kaul,Sunrisers Hyderabad,2018,Bowler,Indian,38000000.0,3.0,14.0,21.0,402.0,547.0,8.164179104477611,1.2534768123288917,0.45870083466561606,0.7947759776632757,0.6585666855237344,Auction
Steven Smith,Delhi Capitals,2021,Batsman,Overseas,22000000.0,152.0,136.0,0.0,0.0,0.0,,0.47328701149371866,0.2762008271958152,0.19708618429790348,0.16330940894464305,Auction
Stuart Binny,Royal Challengers Bangalore,2016,All-Rounder,Indian,20000000.0,63.0,41.0,1.0,104.0,134.0,7.730769230769232,-1.11461334619056,0.24437517752943094,-1.358988523719991,-1.1260840700827606,Auction
Stuart Binny,Rajasthan Royals,2018,All-Rounder,Indian,5000000.0,44.0,39.0,0.0,14.0,33.0,14.142857142857142,-0.33924787786400773,-0.21853150003706734,-0.12071637782694039,-0.10002791612758137,Auction
Suyash Prabhudessai,Royal Challengers Bangalore,2022,All-Rounder,Indian,3000000.0,67.0,62.0,0.0,0.0,0.0,,-0.16620804031560305,-0.3891046473752171,0.22289660705961406,0.1846964224526779,Auction
Syed Khaleel Ahmed,Delhi Capitals,2022,Bowler,Indian,52500000.0,219.0,197.0,4.0,220.0,336.0,9.163636363636364,0.3205926689791656,0.5666316936776639,-0.24603902469849825,-0.20387267551993216,Auction
T Natarajan,Kings XI Punjab,2017,Bowler,Indian,30000000.0,0.0,0.0,2.0,82.0,115.0,8.414634146341463,-1.4813495729256017,0.3797667013843409,-1.8611162743099425,-1.5421567971268766,Auction
T. Natarajan,Sunrisers Hyderabad,2022,Bowler,Indian,40000000.0,0.0,0.0,18.0,272.0,406.0,8.955882352941176,0.2788597497330574,0.4758285163126805,-0.19696876657962314,-0.16321211436135988,Auction
Tim David,Mumbai Indians,2022,All-Rounder,Overseas,82500000.0,186.0,91.0,0.0,0.0,0.0,,0.7290850322174474,0.7175570222437857,0.011528009973661657,0.009552331137838817,Auction
Tim Southee,Rajasthan Royals,2014,Bowler,Overseas,12000000.0,4.0,4.0,0.0,63.0,76.0,7.238095238095238,-0.6401867257742768,0.07380203019128206,-0.7139887559655589,-0.5916248373534341,Auction
Tim Southee,Mumbai Indians,2016,Bowler,Overseas,25000000.0,30.0,20.0,9.0,268.0,329.0,7.365671641791045,0.020922825054813132,0.31888650993924195,-0.2979636848844288,-0.24689844921799214,Auction
Tim Southee,Royal Challengers Bangalore,2018,Bowler,Overseas,10000000.0,52.0,46.0,5.0,183.0,261.0,8.557377049180328,-0.7189522651328716,0.012921838746182246,-0.7318741038790538,-0.6064449811749166,Auction
Tim Southee,Kolkata Knight Riders,2022,Bowler,Overseas,15000000.0,2.0,12.0,14.0,220.0,275.0,7.500000000000001,0.5972045432423781,0.14831336260109218,0.44889118064128597,0.3719598796442432,Auction
Tom Curran,Delhi Capitals,2021,All-Rounder,Overseas,52500000.0,21.0,17.0,4.0,72.0,104.0,8.666666666666666,-1.0955805837404502,0.5666316936776639,-1.662212277418114,-1.377341113648869,Auction
Travis Head,Royal Challengers Bangalore,2016,Batsman,Overseas,5000000.0,54.0,42.0,0.0,0.0,0.0,,-0.26401316588644047,-0.21853150003706734,-0.04548166584937313,-0.037686984474019296,Auction
Trent Boult,Sunrisers Hyderabad,2015,Bowler,Overseas,38000000.0,0.0,0.0,9.0,181.0,236.0,7.823204419889502,-0.3569792491355453,0.45870083466561606,-0.8156800838011613,-0.6758882305628016,Auction
Trent Boult,Kolkata Knight Riders,2017,Bowler,Overseas,50000000.0,5.0,8.0,5.0,148.0,216.0,8.756756756756756,-1.1094018066490046,0.5503398487224915,-1.659741655371496,-1.3752939086273899,Auction
Trent Boult,Delhi Daredevils,2018,Bowler,Overseas,22000000.0,0.0,2.0,18.0,327.0,466.0,8.55045871559633,0.5485874924371101,0.2762008271958152,0.27238666524129496,0.22570483803024946,Auction
Trent Boult,Rajasthan Royals,2022,Bowler,Overseas,80000000.0,40.0,30.0,16.0,387.0,492.0,7.627906976744186,1.140104530312771,0.7072818550959292,0.4328226752168418,0.3586452065085389,Auction
Tushar Deshpande,Chennai Super Kings,2022,Bowler,Indian,2000000.0,0.0,0.0,1.0,43.0,63.0,8.790697674418604,-1.6277680770111362,-0.5244961712301279,-1.1032719057810083,-0.9141923543762196,Auction
Tymal Mills,Royal Challengers Bangalore,2017,Bowler,Overseas,120000000.0,8.0,11.0,5.0,111.0,153.0,8.27027027027027,-0.9969261887151112,0.84267337895084,-1.8395995676659513,-1.5243276395074155,Auction
Tymal Mills,Mumbai Indians,2022,Bowler,Overseas,15000000.0,0.0,3.0,6.0,107.0,190.0,10.654205607476635,-1.4479355225865906,0.14831336260109218,-1.5962488851876828,-1.3226825761389418,Auction
Vaibhav Arora,Punjab Kings,2022,Bowler,Indian,20000000.0,5.0,14.0,3.0,110.0,164.0,8.945454545454545,-1.3700724112341813,0.24437517752943094,-1.6144475887636123,-1.3377623724987489,Auction
Varun Aaron,Royal Challengers Bangalore,2014,Bowler,Indian,20000000.0,35.0,34.0,16.0,238.0,299.0,7.537815126050421,1.1557653736313247,0.24437517752943094,0.9113901961018938,0.7551954733588376,Auction
Varun Aaron,Kings XI Punjab,2017,Bowler,Indian,28000000.0,4.0,11.0,7.0,129.0,163.0,7.5813953488372094,-0.5730801012023197,0.3567288374129438,-0.9298089386152635,-0.7704575982210005,Auction
Varun Aaron,Rajasthan Royals,2019,Bowler,Indian,24000000.0,3.0,7.0,4.0,74.0,116.0,9.405405405405405,-1.3402212394620137,0.30525536897453076,-1.6454766084365444,-1.3634736159376029,Auction
Varun Aaron,Gujarat Titans,2022,Bowler,Indian,5000000.0,0.0,0.0,2.0,33.0,52.0,9.454545454545455,-1.558221955823992,-0.21853150003706734,-1.3396904557869247,-1.1100933192386582,Auction
Venkatesh Iyer,Kolkata Knight Riders,2021,All-Rounder,Indian,2000000.0,370.0,299.0,3.0,54.0,69.0,7.666666666666667,1.5177905214595984,-0.5244961712301279,2.0422866926897263,1.6922780958331045,Auction
Vijay Shankar,Delhi Daredevils,2018,All-Rounder,Indian,32000000.0,212.0,156.0,1.0,34.0,58.0,10.235294117647058,-0.08618595332530021,0.4013171839028704,-0.4875031372281706,-0.40395449068643013,Auction
Vijay Shankar,Gujarat Titans,2022,All-Rounder,Indian,14000000.0,19.0,36.0,0.0,10.0,15.0,9.0,-0.5273346578079259,0.12527549862969334,-0.6526101564376192,-0.5407653473974738,Auction
Virender Sehwag,Kings XI Punjab,2014,Batsman,Indian,32000000.0,455.0,334.0,0.0,0.0,0.0,,2.7528987844140063,0.4013171839028704,2.351581600511136,1.9485658146594689,Auction
Washington Sundar,Sunrisers Hyderabad,2022,All-Rounder,Indian,87500000.0,101.0,76.0,6.0,170.0,239.0,8.435294117647059,-0.1959854273761789,0.7372048410158145,-0.9331902683919935,-0.773259433211372,Auction
Wayne Parnell,Delhi Daredevils,2014,Bowler,Overseas,10000000.0,2.0,2.0,6.0,190.0,223.0,7.042105263157895,-0.6318469186225413,0.012921838746182246,-0.6447687573687235,-0.5342678130735824,Auction
Wriddhiman Saha,Kings XI Punjab,2014,Wicket Keeper,Indian,22000000.0,362.0,255.0,0.0,0.0,0.0,,2.0532159630226308,0.2762008271958152,1.7770151358268156,1.4724689736694463,Auction
Wriddhiman Saha,Sunrisers Hyderabad,2018,Wicket Keeper,Indian,50000000.0,122.0,108.0,0.0,0.0,0.0,,0.2475828755610169,0.5503398487224915,-0.30275697316147465,-0.25087026022145864,Auction
Wriddhiman Saha,Sunrisers Hyderabad,2019,Wicket Keeper,Indian,12000000.0,86.0,55.0,0.0,0.0,0.0,,-0.023262087558225245,0.07380203019128206,-0.09706411774950731,-0.08042919779422504,Auction
Wriddhiman Saha,Gujarat Titans,2022,Wicket Keeper,Indian,19000000.0,317.0,266.0,0.0,0.0,0.0,,1.7146597591235786,0.22724749588236737,1.4874122632412112,1.232498454583554,Auction
Yash Dayal,Gujarat Titans,2022,Bowler,Indian,32000000.0,0.0,1.0,11.0,205.0,296.0,8.663414634146342,-0.3898272985683705,0.4013171839028704,-0.7911444824712409,-0.6555575586510957,Auction
Yashasvi Jaiswal,Rajasthan Royals,2020,All-Rounder,Indian,24000000.0,40.0,44.0,0.0,0.0,0.0,,-0.36934176265503466,0.30525536897453076,-0.6745971316295654,-0.5589841785949452,Auction
Yogesh Takawale,Royal Challengers Bangalore,2014,Wicket Keeper,Indian,1000000.0,104.0,92.0,0.0,0.0,0.0,,0.11216039400139582,-0.7559495100133775,0.8681099040147733,0.7193325895911177,Auction
Yusuf Pathan,Sunrisers Hyderabad,2018,All-Rounder,Indian,19000000.0,260.0,211.0,1.0,12.0,14.0,7.0,0.39452046209719793,0.22724749588236737,0.16727296621483057,0.13860560212414558,Auction
Yuzvendra Chahal,Rajasthan Royals,2022,Bowler,Indian,65000000.0,5.0,8.0,27.0,429.0,527.0,7.370629370629371,2.911100252076217,0.6379476276928342,2.273152624383383,1.8835780541972909,Auction
Yuzvendra Singh Chahal,Royal Challengers Bangalore,2014,Bowler,Indian,1000000.0,1.0,2.0,12.0,333.0,386.0,6.954954954954955,0.49877692098910276,-0.7559495100133775,1.2547264310024802,1.0396904915694583,Auction
Yuzvendra Singh Chahal,Royal Challengers Bangalore,2018,Bowler,Indian,60000000.0,0.0,4.0,12.0,313.0,363.0,6.958466453674122,0.4896959865425625,0.6112200401675913,-0.12152405362502883,-0.10069717185280938,Auction
Zaheer Khan,Mumbai Indians,2014,Bowler,Indian,26000000.0,8.0,7.0,5.0,138.0,146.0,6.3478260869565215,-0.6416486179391219,0.3319829564997745,-0.9736315744388964,-0.8067698784564139,Auction
